ID,Salary,Designation,JobCity,Gender,10percentage,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Dyear,JYEAR
1034607,300000,business development executive,Pune,m,85.73,2008,70.0,state board,11548,2,B.Tech/B.E.,CS,56.5,11548,2014,510,375,585,0.622642915849938,395,407,0.99,1.7109,1.0859,0.1459,0.8637,1991,2014
1089260,450000,software engineer,Gurgaon ,m,67.7,2007,56.3,state board,14029,2,B.Tech/B.E.,CS,81.7,14029,2013,360,565,570,0.911395278391328,575,500,-0.0154,-0.2871,-0.1437,-1.6289,-0.6692,1990,2013
1043850,350000,programmer analyst,-1,m,88.0,2009,75.0,cbse,2318,2,B.Tech/B.E.,CS,70.0,2318,2013,595,625,585,0.622642915849938,495,407,-0.4463,0.2124,0.3174,-1.3753,-1.0524,1991,2014
906387,120000,quality assurance test engineer,Greater Noida,m,72.0,2010,59.9,cbse,67,2,B.Tech/B.E.,CS,63.0,67,2014,440,450,395,0.991230625262871,385,592,-0.4463,0.3789,0.6248,1.5404,0.6721,1992,2014
1003364,180000,php developer,new delhi,m,57.0,2010,70.0,state board,16213,2,B.Tech/B.E.,CS,68.88,16213,2014,325,350,390,0.356536487724475,415,346,-0.8772,-3.4506,0.9322,1.6672,-1.244,1993,2014
1066385,240000,software engineer,Noida,f,87.0,2009,64.0,cbse,13128,2,B.Tech/B.E.,CS,68.0,13128,2013,535,580,260,0.486747008438193,505,376,-0.159,0.5454,0.6248,-0.1076,1.247,1992,2014
1088410,120000,php developer,Hyderabad,m,64.0,2009,65.0,state board,4217,2,B.Tech/B.E.,CS,58.0,4217,2013,335,420,210,0.744758354008939,275,438,0.4155,-0.6201,0.1637,0.9066,0.6721,1991,2013
990516,325000,system administrator,Chennai,f,81.3,2010,88.6,state board,11788,2,B.Tech/B.E.,CS,75.6,11788,2014,535,530,520,0.356536487724475,355,346,0.5591,1.2114,0.6248,-0.6147,-0.6692,1993,2014
676000,335000,programmer analyst,Chennai & Mumbai,m,81.2,2008,75.4,cbse,2795,1,B.Tech/B.E.,CS,74.1,2795,2013,495,595,625,0.911395278391328,685,500,-1.0208,-1.1196,-0.6048,0.5262,0.2889,1991,2013
896584,100000,business analyst,Jaipur,f,79.0,2008,73.0,icse,3678,2,B.Tech/B.E.,CS,75.0,3678,2013,685,535,605,0.356536487724475,365,346,1.7081,1.3779,1.2396,-1.2486,1.0554,1990,2013
1204990,350000,software engineer,Pune,m,78.6,2009,69.4,state board,2688,2,B.Tech/B.E.,CS,74.3,2688,2014,420,445,510,0.486747008438193,505,376,1.4208,0.7119,-0.2974,-1.6289,-0.2859,1992,2015
1072371,240000,software developer,Noida,m,78.66,2009,64.88,cbse,11025,2,B.Tech/B.E.,CS,73.0,11025,2013,500,495,485,0.23780283983757,345,315,0.1282,0.2124,0.4711,0.0192,1.247,1991,2015
1218764,320000,java software engineer,Bangalore,m,72.0,2010,80.75,cbse,15866,2,B.Tech/B.E.,CS,68.26,15866,2014,630,545,655,0.978799292641428,515,561,-0.7335,0.8784,-0.4511,-0.7415,1.0554,1992,2014
1218872,150000,data analyst,Noida,f,80.6,2008,69.0,cbse,9256,2,B.Tech/B.E.,CS,54.0,9256,2014,710,570,595,0.911395278391328,415,500,-0.8772,-1.4526,-1.0659,1.0333,-0.4776,1991,2014
948677,315000,java software engineer,Bangalore,m,75.0,2010,75.0,cbse,6529,2,B.Tech/B.E.,CS,81.0,6529,2014,405,450,440,0.486747008438193,505,376,0.4155,0.2124,1.0859,-1.7556,1.0554,1993,2014
1207752,180000,talent acquisition specialist,Noida,f,86.5,2010,72.4,cbse,2813,2,B.Tech/B.E.,CS,75.0,2813,2014,535,505,235,0.744758354008939,445,438,0.2718,0.5454,1.0859,-1.5021,0.8637,1992,2014
982410,180000,android developer,Noida,m,58.0,2009,62.0,state board,184,2,B.Tech/B.E.,CS,70.68,184,2014,405,395,390,0.486747008438193,495,376,-0.7335,-0.1206,0.7785,0.653,0.0973,1992,2014
921298,180000,technical support engineer,-1,m,76.2,2010,88.0,state board,1577,2,B.Tech/B.E.,CS,69.8,1577,2014,450,510,620,0.744758354008939,315,438,1.4208,-0.1206,0.4711,-1.3753,1.6302,1993,2014
1052809,120000,software engineer,Pune,m,81.38,2009,67.5,state board,14417,2,B.Tech/B.E.,CS,61.43,14417,2013,405,385,390,0.744758354008939,435,438,0.5591,-1.1196,-0.1437,1.794,-0.2859,1992,2013
597142,340000,software engineer,-1,m,80.4,2011,79.0,cbse,44,2,B.Tech/B.E.,CS,63.12,44,2015,570,555,575,0.744758354008939,445,438,0.5591,0.3789,-0.2974,-0.8682,-0.4776,1993,2015
343541,250000,operations analyst,Bangalore,f,85.33,2008,78.2,cbse,11368,2,B.Tech/B.E.,EC,77.25,11368,2012,605,404,454,0.824666400671332,-1,407,1.0896,1.5928,0.672,-1.05407,0.1864,1991,2012
1247339,140000,customer service,Bangalore,f,62.0,2008,61.4,cbse,11825,2,B.Tech/B.E.,EC,66.68,11825,2013,370,455,380,0.684565067658204,-1,223,0.2718,0.7119,0.3174,-1.8824,0.6721,1990,2014
1289938,345000,application developer,Bangalore,m,71.8,2009,73.0,cbse,4979,2,B.Tech/B.E.,CS,76.0,4979,2014,630,605,545,0.486747008438193,525,376,0.7027,-0.4536,1.2396,-0.6147,1.4386,1992,2015
1006872,210000,technical support engineer,Chennai,f,81.0,2009,70.0,state board,1202,2,B.Tech/B.E.,CS,71.0,1202,2013,405,395,260,0.622642915849938,405,407,0.4155,-0.2871,0.4711,0.5262,-0.0943,1991,2013
1212036,185000,ios developer,Gurgaon,m,68.0,2010,65.0,cbse,1621,2,B.Tech/B.E.,CS,75.0,1621,2014,595,425,430,0.622642915849938,495,407,0.5591,0.2124,-0.1437,-1.8824,0.8637,1992,2014
1287037,325000,project engineer,Visakhapatnam,m,84.4,2011,92.7,state board,2590,2,B.Tech/B.E.,CS,74.8,2590,2015,665,485,535,0.744758354008939,525,438,0.1282,0.3789,-0.4511,-1.3753,-0.6692,1994,2015
975278,120000,associate software developer,Bangalore,f,79.52,2012,57.5,state board,15922,2,B.Tech/B.E.,CS,64.25,15922,2014,490,455,465,0.842248322257836,495,469,-0.159,-0.2871,0.3174,-2.2627,1.247,1993,2014
1251578,335000,java developer,Mumbai,m,93.6,2009,84.8,state board,108,2,B.Tech/B.E.,CS,75.3,108,2014,745,505,630,0.996744486852253,645,623,0.8463,0.3789,-0.2974,-0.4879,-0.0943,1991,2014
1080089,200000,.net developer,Ahmedabad,m,89.29,2008,69.6,state board,5493,2,M.Tech./M.E.,CS,73.0,5493,2014,560,690,605,0.744758354008939,465,438,0.1282,0.7119,0.1637,-0.8682,1.0554,1991,2012
988848,110000,android developer,Noida,f,78.67,2010,76.0,state board,137,2,B.Tech/B.E.,CS,72.14,137,2014,395,470,430,0.998876108102859,415,653,-0.0154,0.5454,0.9322,0.2727,-0.2859,1993,2015
1062611,275000,software engineer,Hyderabad,f,82.4,2010,86.0,state board,3505,2,B.Tech/B.E.,CS,69.8,3505,2014,420,545,500,0.622642915849938,485,407,1.4208,0.8784,-0.6048,-1.3753,-0.2859,1993,2014
1037159,335000,programmer analyst,Chennai,m,73.8,2008,60.8,cbse,5056,2,B.Tech/B.E.,CS,85.3,5056,2013,630,580,665,0.744758354008939,615,438,0.2718,0.7119,0.3174,-0.8682,0.0973,1990,2014
1034769,290000,system engineer,KOLKATA,m,76.8,2009,83.6,state board,2066,2,B.Tech/B.E.,CS,84.8,2066,2013,665,570,690,0.842248322257836,395,469,-1.0208,-0.7866,-1.2196,0.2727,-0.8608,1990,2014
920550,160000,research analyst,Noida,f,75.6,2010,83.2,cbse,55,2,B.Tech/B.E.,CS,71.1,55,2014,475,460,530,0.744758354008939,405,438,1.2772,1.5444,1.8543,1.0333,1.247,1993,2014
1262570,145000,quality analyst,Gurgaon,m,55.0,2008,74.0,pseb,1759,2,MCA,CS,81.0,1759,2014,385,395,295,0.356536487724475,395,346,1.2772,1.2114,0.9322,-0.6147,1.247,1990,2014
1068920,180000,associate test engineer,Bangalore,m,80.4,2006,75.6,state board,2070,2,M.Tech./M.E.,CS,71.0,2070,2013,465,455,620,0.0409993103614119,-1,223,1.4208,0.3789,0.1637,-0.4879,1.4386,1988,2014
915600,215000,entry level management trainee,Mysore,m,80.13,2008,69.17,state board,5696,2,B.Tech/B.E.,CS,60.34,5696,2012,590,440,385,0.996744486852253,475,623,-0.5899,-0.6201,0.4711,-0.3612,-0.2859,1991,2014
820418,400000,software developer,Chandigarh,m,94.0,2010,84.4,cbse,11127,1,B.Tech/B.E.,CS,77.5,11127,2014,640,610,590,0.998876108102859,615,653,0.2718,0.5454,-0.4511,-1.3753,0.0973,1992,2014
836749,305000,programmer analyst trainee,Bangalore,m,83.0,2008,73.0,state board,11613,2,B.Tech/B.E.,CS,61.85,11613,2012,545,580,500,0.911395278391328,435,500,0.1282,0.7119,0.7785,-0.7415,-0.0943,1990,2014
1190687,110000,php developer,dehradun,m,70.0,2008,61.0,icse,8776,2,B.Tech/B.E.,CS,67.6,8776,2012,605,580,655,0.356536487724475,-1,346,1.5644,0.8784,1.2396,-2.643,0.0973,1992,2013
615766,450000,software developer,Gurgaon,m,79.4,2009,60.2,cbse,272,2,B.Tech/B.E.,CS,72.0,272,2014,510,570,735,0.842248322257836,475,469,0.8463,0.3789,-1.8344,-0.7415,0.0973,1991,2014
999306,120000,linux systems administrator,-1,m,77.0,2009,73.0,state board,7739,2,B.Tech/B.E.,EC,78.0,7739,2013,475,505,525,-1.0,-1,376,-0.159,0.7119,-0.2974,-0.8682,0.0973,1991,2014
767258,200000,software developer,-1,m,64.6,2008,59.8,cbse,314,2,B.Tech/B.E.,CS,69.02,314,2013,430,460,415,0.622642915849938,455,407,-0.8772,-2.1186,0.1637,0.653,-3.3518,1990,2013
1066419,335000,programmer analyst,Kolkata,m,71.5,2007,64.5,icse,4439,2,B.Tech/B.E.,CS,63.42,4439,2013,675,530,560,0.622642915849938,435,407,0.2718,0.8784,-0.4511,-1.6289,0.6721,1989,2014
1001866,360000,business analyst,Bangalore,m,82.0,2009,89.0,state board,4325,2,B.Tech/B.E.,EC,64.0,4325,2013,535,505,535,-1.0,465,315,0.7027,1.2114,0.6248,0.1459,0.2889,1992,2014
896578,400000,associate software developer,Noida,m,79.8,2009,73.8,cbse,2513,2,B.Tech/B.E.,CS,63.59,2513,2013,475,535,620,0.744758354008939,535,438,-1.0208,-0.2871,0.6248,-0.3612,0.8637,1991,2014
897369,400000,software engineer,Bangalore,m,76.0,2010,69.0,state board,2045,2,B.Tech/B.E.,CS,67.1,2045,2014,485,415,455,0.0409993103614119,555,223,-0.7335,-0.1206,0.3174,0.7798,-0.2859,1992,2014
1251678,100000,network support engineer,Bangalore,m,77.0,2007,78.0,cbse,6884,2,B.Tech/B.E.,CS,75.03,6884,2013,500,545,665,0.842248322257836,485,469,-1.4517,-0.6201,-1.8344,-0.1076,0.6721,1990,2014
1133460,95000,web developer,New Delhi,f,71.6,2011,64.4,cbse,57,2,B.Tech/B.E.,CS,71.02,57,2015,475,520,485,0.486747008438193,405,376,-1.4517,0.3789,-0.4511,1.9207,0.0973,1993,2015
954234,200000,project coordinator,Bangalore,f,87.2,2008,70.0,state board,13131,2,B.Tech/B.E.,EC,62.0,13131,2013,520,440,435,0.338786347219528,-1,407,0.2718,1.0449,-0.2974,-1.7556,0.6721,1989,2014
794755,450000,software engineer,-1,f,91.6,2010,90.2,cbse,13439,2,B.Tech/B.E.,CS,74.0,13439,2014,615,610,680,0.978799292641428,495,561,0.2718,0.8784,-1.6807,1.0333,0.6721,1992,2014
1030716,200000,android developer,Bangalore,f,90.01,2010,82.83,state board,1170,2,B.Tech/B.E.,CS,76.0,1170,2014,465,370,450,0.842248322257836,445,469,1.7081,0.7119,0.3174,-0.995,0.2889,1992,2014
1157697,180000,operation executive,LUCKNOW,m,70.0,2010,74.4,state board,3579,2,B.Tech/B.E.,CS,67.5,3579,2014,580,545,585,0.744758354008939,465,438,-1.5953,-0.4536,0.01,-0.8682,-0.0943,1993,2014
827485,350000,software engineer,Noida,m,78.0,2009,72.0,cbse,47,1,B.Tech/B.E.,CS,71.34,47,2014,535,460,620,0.744758354008939,495,438,-0.3027,0.2124,-1.0659,0.2727,0.0973,1990,2014
1251221,210000,junior system analyst,NAVI MUMBAI,m,57.0,2008,69.6,state board,485,2,B.Tech/B.E.,CS,61.06,485,2013,510,530,510,0.486747008438193,475,376,0.8463,0.5454,1.0859,-1.7556,0.8637,1992,2014
611521,120000,network engineer,-1,m,76.0,2009,86.0,icse,64,2,B.Tech/B.E.,EC,65.78,64,2013,415,340,500,0.824666400671332,325,315,0.7027,0.5454,0.9322,0.0192,-1.244,1991,2014
913572,305000,programmer analyst,Coimbatore,m,79.4,2010,90.2,state board,15022,1,B.Tech/B.E.,CS,60.2,15022,2014,510,570,310,0.622642915849938,425,407,0.7027,0.5454,-0.6048,0.5262,0.8637,1992,2014
1251363,340000,software developer,Bangalore,m,85.83,2010,74.5,state board,8946,2,B.Tech/B.E.,CS,75.0,8946,2014,475,570,535,0.953899775079926,535,530,-0.159,0.5454,0.9322,-1.1218,0.0973,1992,2014
1118011,265000,php developer,Pune,m,86.0,2006,61.17,state board,1330,2,MCA,CS,71.0,1330,2013,405,505,405,0.144789889482462,395,284,0.7027,-0.4536,-0.1437,-0.2344,0.0973,1988,2013
1183070,195000,java developer,-1,m,76.8,2010,87.7,state board,5338,2,B.Tech/B.E.,CS,73.15,5338,2014,510,555,440,0.744758354008939,525,438,-0.159,-0.4536,0.1637,0.5262,-0.0943,1992,2014
898265,350000,software development engineer,Noida,m,80.0,2010,83.6,cbse,66,2,B.Tech/B.E.,CS,71.36,66,2014,625,560,635,0.953899775079926,535,530,-0.159,0.2124,-0.4511,-0.2344,-0.6692,1991,2014
1044834,350000,systems engineer,Gurgaon,m,83.5,2010,87.2,cbse,7542,2,B.Tech/B.E.,CS,79.95,7542,2014,580,615,510,0.953899775079926,485,530,0.5591,1.0449,-0.6048,0.7798,-1.0524,1993,2014
1089242,160000,web designer,Noida,m,70.26,2009,70.0,cbse,184,2,B.Tech/B.E.,CS,69.2,184,2013,315,555,585,0.356536487724475,565,346,0.4155,-0.1206,-0.2974,-0.2344,0.0973,1992,2013
1098764,120000,software engineer,Lucknow,m,73.0,2010,60.0,cbse,2819,2,B.Tech/B.E.,CS,66.76,2819,2014,525,410,345,0.842248322257836,355,469,0.2718,0.7119,0.9322,-1.3753,0.0973,1993,2014
1160472,350000,software developer,Gurgaon,m,92.0,2011,88.8,cbse,8195,1,B.Tech/B.E.,CS,84.0,8195,2015,640,630,345,0.998876108102859,595,653,-0.7335,-1.1196,-1.0659,1.6672,0.0973,1993,2015
1223805,205000,software developer,Hyderabad,m,89.0,2010,90.0,state board,2485,2,B.Tech/B.E.,CS,74.0,2485,2014,535,615,620,0.998876108102859,475,653,1.5644,1.3779,0.9322,-2.0092,-0.2859,1993,2014
964417,250000,quality analyst,Chennai,f,90.2,2010,80.9,state board,7586,2,B.Tech/B.E.,CS,73.4,7586,2014,370,450,380,0.356536487724475,335,346,0.2718,-0.4536,-1.527,-0.6147,0.8637,1993,2014
1262900,180000,java software engineer,Chennai,m,58.9,2010,68.0,state board,1808,2,B.Tech/B.E.,CS,6.85,1808,2014,490,310,380,0.486747008438193,445,376,1.8517,0.2124,0.6248,-1.7556,-0.4776,1993,2014
1173127,120000,seo,New Delhi,f,77.0,2008,68.0,state board,14570,2,B.Tech/B.E.,CS,83.33,14570,2013,300,510,370,0.356536487724475,385,346,0.1282,0.2124,1.3933,-0.4879,1.0554,1990,2014
919708,340000,software developer,Greater Noida,m,79.4,2010,68.3,cbse,7376,2,B.Tech/B.E.,CS,76.0,7376,2014,590,510,470,0.744758354008939,415,438,-0.3027,-0.4536,0.3174,1.0333,-0.4776,1993,2014
1149330,120000,customer service,Hyderabad,f,76.0,2009,68.7,state board,10998,2,B.Tech/B.E.,EC,77.7,10998,2013,350,340,440,-1.0,355,315,-0.3027,0.3789,0.3174,0.9066,0.2889,1992,2014
1262574,60000,.net web developer,-1,m,59.0,2008,64.0,state board,1759,2,MCA,CS,84.0,1759,2014,395,510,250,0.356536487724475,415,346,-0.3027,-0.6201,0.1637,0.7798,-0.2859,1990,2014
635997,240000,oracle dba,Pune,m,79.6,2007,73.6,state board,470,2,MCA,CS,70.0,470,2013,535,625,554,0.744758354008939,565,438,0.8463,0.3789,0.01,-1.3753,-0.4776,1989,2014
658836,550000,software engineer,-1,m,84.14,2009,69.67,icse,1825,1,B.Tech/B.E.,CS,71.9,1825,2013,535,685,444,0.486747008438193,385,376,1.4208,1.0449,0.7785,-0.6147,0.4805,1990,2014
687711,300000,software engineer,noida,m,83.2,2009,67.0,state board,7814,2,B.Tech/B.E.,CS,70.7,7814,2013,565,615,445,0.744758354008939,295,438,-1.4517,0.2124,0.1637,-0.7415,-0.8608,1990,2014
818654,510000,software engineer,noida,f,85.6,2009,87.2,cbse,2027,2,B.Tech/B.E.,CS,73.0,2027,2013,590,585,705,0.622642915849938,515,407,-1.0208,-0.6201,-0.7585,0.2727,-1.4356,1991,2013
838141,180000,process associate,-1,m,85.0,2008,78.0,state board,1234,2,B.Tech/B.E.,CS,77.0,1234,2012,325,415,310,0.486747008438193,405,376,-0.4463,-0.2871,-0.2974,-0.8682,0.8637,1991,2013
1274508,280000,software developer,New Delhi,m,74.5,2009,61.2,cbse,23,2,B.Tech/B.E.,CS,68.9,23,2013,420,530,415,0.486747008438193,535,376,1.9953,1.0449,1.2396,-1.7556,0.4805,1990,2014
905220,315000,system engineer,Bangalore,m,86.8,2010,83.6,cbse,6290,1,B.Tech/B.E.,CS,81.0,6290,2014,685,645,545,0.911395278391328,525,500,-0.159,1.2114,0.6248,0.0192,0.0973,1992,2014
1247289,275000,associate software engineer,BANGALORE,f,68.0,2008,60.2,state board,2066,2,B.Tech/B.E.,CS,76.0,2066,2013,580,540,525,0.486747008438193,405,376,1.2772,0.8784,0.1637,1.4136,1.247,1992,2014
831320,200000,software test engineer,Chennai,m,87.7,2010,95.2,state board,9748,2,B.Tech/B.E.,CS,69.96,9748,2014,450,555,445,0.744758354008939,455,438,-0.159,-0.4536,0.9322,-0.2344,-0.6692,1993,2015
1150621,145000,data analyst,Hyderabad,f,71.1,2009,67.4,state board,9128,2,B.Tech/B.E.,CS,67.4,9128,2013,510,545,370,0.356536487724475,445,346,1.2772,0.5454,-1.2196,0.9066,-0.0943,1991,2014
1042334,65000,asp.net developer,Kolkata,m,79.4,2008,69.2,state board,8287,2,B.Tech/B.E.,CS,74.9,8287,2013,430,435,510,0.0800552813405495,455,253,0.7027,-0.6201,-0.6048,0.7798,-1.0524,1991,2014
1218133,300000,application developer,Noida,m,79.85,2010,72.0,isc,15875,2,B.Tech/B.E.,CS,61.0,15875,2015,630,460,415,0.622642915849938,475,407,-0.8772,-0.6201,-0.2974,-0.3612,0.4805,1994,2015
1251004,200000,web designer,Pune,f,73.4,2009,76.2,state board,1213,2,B.Tech/B.E.,EC,71.0,1213,2013,535,460,270,-1.0,-1,253,1.1336,-0.4536,-1.3733,0.2727,0.8637,1992,2014
1081171,325000,system engineer,Bangalore,f,68.9,2010,74.0,cbse,5256,2,B.Tech/B.E.,CS,88.0,5256,2014,475,605,475,0.622642915849938,445,407,-0.7335,-0.2871,0.7785,-1.2486,-0.6692,1992,2014
924141,200000,field business development associate,Chennai,m,85.0,2010,79.0,cbse,830,2,B.Tech/B.E.,CS,71.0,830,2014,660,535,500,0.622642915849938,455,407,-0.159,0.5454,0.7785,-0.6147,0.2889,1992,2014
1290107,190000,software engineer trainee,-1,m,73.83,2008,72.31,rbse,14839,2,MCA,CS,73.0,14839,2014,560,540,545,0.744758354008939,525,438,1.5644,1.0449,0.4711,0.7798,1.247,1989,2014
1220653,310000,software development engineer,New Delhi,f,93.0,2010,86.0,state board,1012,2,B.Tech/B.E.,CS,83.0,1012,2014,605,625,525,0.744758354008939,525,438,0.4155,0.0459,1.2396,-0.6147,-0.6692,1992,2014
928178,240000,software engineer,Bangalore,m,64.8,2009,69.4,state board,7736,2,B.Tech/B.E.,CS,73.8,7736,2013,465,475,385,0.356536487724475,525,346,0.1282,0.8784,-0.1437,-0.2344,0.2889,1991,2014
1092984,180000,java developer,BAngalore,m,63.0,2011,69.32,0,220,2,B.Tech/B.E.,CS,71.0,220,2014,335,350,345,0.0800552813405495,355,253,1.1336,1.2114,0.6248,-1.2486,1.247,1991,2014
1202809,200000,test engineer,Hyderabad,f,76.0,2010,72.0,state board,9141,2,B.Tech/B.E.,CS,70.0,9141,2014,685,420,390,0.622642915849938,445,407,1.5644,0.7119,-0.4511,-1.2486,-1.4356,1992,2014
1124919,315000,software engineer,Navi Mumbai,f,83.0,2010,84.9,state board,13741,2,B.Tech/B.E.,CS,69.4,13741,2014,525,460,405,0.23780283983757,475,315,1.5644,1.5444,1.8543,-1.8824,1.0554,1992,2014
1195975,200000,software development engineer,Noida,f,55.0,2008,62.2,cbse,51,2,MCA,CS,77.0,51,2014,430,445,295,0.953899775079926,425,530,0.4155,-0.6201,-1.0659,0.0192,-2.0105,1990,2014
1098807,190000,administrative coordinator,-1,m,83.5,2008,69.83,state board,13040,2,B.Tech/B.E.,CS,79.4,13040,2013,500,485,585,0.356536487724475,455,346,1.4208,1.0449,2.008,-1.5021,0.8637,1991,2014
342930,2050000,software engineer trainee,Noida,m,64.28,2010,60.0,icse,10932,2,B.Tech/B.E.,CS,62.96,10932,2014,305,425,335,0.486747008438193,185,376,-0.1082,0.5008,1.3977,1.70743,0.1864,1991,2015
1269127,200000,application developer,Pune,m,71.2,2008,70.0,cbse,6127,2,B.Tech/B.E.,CS,72.0,6127,2013,570,445,535,0.744758354008939,455,438,0.2718,0.0459,1.3933,0.0192,0.8637,1991,2014
824917,105000,android developer,-1,m,63.0,2008,55.0,state board,115,2,MCA,CS,64.0,115,2014,520,545,560,0.622642915849938,445,407,-0.159,0.3789,0.4711,1.4136,-0.2859,1988,2014
1010625,120000,java software engineer,Bangalore,m,78.6,2010,76.7,state board,1422,2,B.Tech/B.E.,CS,68.0,1422,2014,500,630,680,0.842248322257836,475,469,-0.4463,1.2114,0.4711,-1.1218,-0.6692,1993,2014
1097167,400000,java developer,Hyderabad,f,85.0,2010,81.0,state board,9198,2,B.Tech/B.E.,CS,76.4,9198,2014,490,555,560,0.842248322257836,475,469,0.99,1.0449,0.7785,-0.4879,-0.0943,1993,2014
796833,450000,software engineer,Noida,m,82.0,2009,92.2,cbse,13136,1,B.Tech/B.E.,CS,77.6,13136,2014,485,555,720,0.911395278391328,635,500,-0.5899,0.5454,0.7785,-0.2344,-0.4776,1991,2014
1019681,200000,android developer,-1,m,75.6,2008,76.77,state board,15401,2,B.Tech/B.E.,CS,66.0,15401,2013,475,545,620,0.744758354008939,525,438,-2.1698,-0.4536,1.0859,1.794,1.0554,1992,2014
1218778,180000,software quality assurance analyst,New Delhi,m,80.0,2010,63.0,cbse,15866,2,B.Tech/B.E.,CS,66.0,15866,2014,570,485,430,0.486747008438193,465,376,-1.1644,-0.6201,-1.9881,-0.1076,-1.6273,1991,2014
800117,105000,java developer,-1,m,70.06,2010,65.0,state board,12515,2,B.Tech/B.E.,CS,64.06,12515,2014,335,400,280,0.0409993103614119,495,223,-2.7443,-2.4516,-3.0639,-0.4879,-3.5434,1993,2014
843047,200000,android developer,New Delhi,f,69.0,2007,82.0,state board,11516,2,B.Tech/B.E.,CS,73.0,11516,2012,300,560,605,0.356536487724475,485,346,1.5644,1.3779,1.3933,0.3995,1.6302,1989,2012
1136149,305000,programmer analyst,Pune,f,90.4,2010,88.2,cbse,5812,2,B.Tech/B.E.,CS,77.9,5812,2014,755,540,630,0.953899775079926,495,530,-0.3027,0.7119,-0.4511,0.7798,0.4805,1992,2014
929961,240000,software engineer,Bangalore,m,81.0,2009,67.0,cbse,10266,2,B.Tech/B.E.,CS,65.0,10266,2014,430,340,415,0.744758354008939,475,438,-1.0208,-0.9531,0.01,1.0333,-0.8608,1991,2014
1111450,350000,java software engineer,Bangalore,m,84.0,2010,85.0,icse,3579,2,B.Tech/B.E.,CS,73.4,3579,2014,640,605,605,0.911395278391328,575,500,-0.0154,0.5454,0.4711,-0.4879,-0.0943,1991,2014
466789,420000,java developer,Bangalore,m,71.0,2008,59.4,bihar,3741,2,B.Tech/B.E.,CS,67.0,3741,2012,515,565,655,0.953899775079926,565,530,0.51,-0.0842,-0.8157,-0.0552,0.0284,1989,2013
1267511,105000,java software engineer,Tirunelvelli,m,72.0,2008,68.0,state board,883,2,MCA,CS,70.0,883,2015,315,395,320,0.356536487724475,495,346,-0.5899,-0.6201,-0.1437,0.0192,-2.0105,1989,2014
1083993,370000,project engineer,Bangalore,f,90.0,2007,83.2,cbse,1424,2,B.Tech/B.E.,EL,88.1,1424,2012,630,580,560,-1.0,465,284,0.5591,0.5454,0.1637,-0.3612,1.0554,1989,2013
818646,230000,application engineer,-1,f,86.4,2008,83.2,cbse,1139,2,B.Tech/B.E.,EC,74.25,1139,2012,615,605,680,0.943272157866555,-1,407,-1.0208,-0.2871,-0.2974,1.4136,0.8637,1990,2013
947697,325000,systems engineer,Chennai,m,67.42,2010,85.5,state board,314,2,B.Tech/B.E.,CS,75.04,314,2014,590,520,605,0.842248322257836,515,469,0.1282,-0.4536,-0.2974,0.5262,-2.0105,1992,2014
1233151,150000,quality assurance,Noida,f,72.0,2008,69.8,state board,4501,2,B.Tech/B.E.,CS,67.84,4501,2014,420,385,440,0.23780283983757,395,315,0.5591,0.3789,0.9322,-0.7415,-0.0943,1991,2014
1231817,135000,graphic designer,chennai,m,72.0,2008,67.0,state board,15418,2,B.Tech/B.E.,CS,62.0,15418,2012,370,370,320,0.144789889482462,405,284,0.1282,1.0449,0.9322,1.9207,1.247,1990,2013
1131849,300000,senior software engineer,Bangalore,f,84.16,2009,81.7,state board,11513,2,B.Tech/B.E.,CS,66.07,11513,2013,440,485,605,0.978799292641428,495,561,1.8517,0.7119,1.0859,-0.7415,-0.2859,1992,2014
1204764,100000,web developer,-1,m,76.2,2010,63.8,cbse,2783,2,B.Tech/B.E.,CS,66.0,2783,2014,455,455,465,0.144789889482462,335,284,-1.308,0.3789,-0.9122,0.2727,0.0973,1993,2014
862240,180000,software test engineer,Noida,m,71.5,2009,68.0,cbse,53,2,B.Tech/B.E.,CS,69.0,53,2013,450,620,430,0.486747008438193,405,376,-1.8825,0.5454,0.4711,2.6814,-1.0524,1991,2014
1063873,150000,test engineer,Hyderabad,m,84.0,2009,87.7,state board,11439,2,B.Tech/B.E.,EC,70.02,11439,2013,510,420,320,-1.0,385,284,1.9953,0.5454,0.1637,0.5262,0.6721,1992,2014
1274455,330000,java software engineer,Bangalore,m,71.5,2009,70.0,cbse,1218,2,B.Tech/B.E.,CS,81.3,1218,2014,535,510,475,0.744758354008939,525,438,0.99,0.0459,-0.1437,0.0192,0.4805,1990,2014
896516,310000,software engineer,Bangalore,m,74.5,2008,69.5,cbse,6947,2,B.Tech/B.E.,CS,85.0,6947,2013,440,510,665,0.911395278391328,465,500,1.2772,0.7119,1.547,-0.1076,1.0554,1991,2014
1091302,120000,java software engineer,Bangalore,m,76.64,2010,61.16,state board,3547,2,B.Tech/B.E.,CS,61.48,3547,2014,535,455,355,0.0409993103614119,425,223,-0.0154,0.3789,1.2396,-0.8682,0.8637,1992,2015
